player_id,player_display_name,season_n,season_n1,breakout,touch_share,touches,carries,targets,yards_per_carry,ppr_per_touch,rush_yards_over_expected_per_att,has_ngs_rushing,avg_snap_pct,age,years_exp,draft_number,games_played,ppr_ppg,pos_rank,team_pos_rank,forty,vertical,broad_jump,cone,shuttle,combine_weight
00-0029141,Alfred Morris,2014,2015,0,0.7202970297029703,291,265,26,4.052830188679246,0.6457044673539519,,0,0.56,25.0,2.0,173.0,16,11.74375,22.0,1.0,4.63,35.5,117.0,7.01,4.19,219.0
00-0029141,Alfred Morris,2015,2016,0,0.4603854389721627,215,202,13,3.717821782178218,0.4493023255813953,,0,0.3476470588235294,26.0,3.0,173.0,16,6.0375,65.0,1.0,4.63,35.5,117.0,7.01,4.19,219.0
00-0029141,Alfred Morris,2016,2017,0,0.1595744680851064,75,69,6,3.5217391304347827,0.5386666666666666,,0,0.1392857142857143,27.0,4.0,173.0,13,3.107692307692308,84.0,2.0,4.63,35.5,117.0,7.01,4.19,219.0
00-0029141,Alfred Morris,2017,2018,0,0.2572614107883817,124,115,9,4.756521739130434,0.582258064516129,,0,0.225,28.0,5.0,173.0,13,5.553846153846154,74.0,2.0,4.63,35.5,117.0,7.01,4.19,219.0
00-0029205,Travaris Cadet,2016,2017,0,0.12083333333333333,58,4,54,4.75,1.6206896551724137,,0,,27.0,4.0,300.0,13,7.230769230769231,57.0,3.0,,,,,,
00-0029239,Brandon Bolden,2013,2014,0,0.15412844036697249,84,55,29,4.927272727272728,0.9678571428571429,,0,0.2635714285714285,23.0,1.0,300.0,10,8.129999999999999,43.0,4.0,4.55,38.0,119.0,6.96,4.44,222.0
00-0029239,Brandon Bolden,2014,2015,0,0.08542713567839195,34,28,6,3.1785714285714284,0.5205882352941176,,0,0.0663157894736842,24.0,2.0,300.0,9,1.9666666666666663,99.0,4.0,4.55,38.0,119.0,6.96,4.44,222.0
00-0029239,Brandon Bolden,2021,2022,0,0.19914346895074947,93,44,49,5.136363636363637,1.3344086021505375,,0,0.3116666666666667,31.0,9.0,300.0,16,7.75625,57.0,3.0,4.55,38.0,119.0,6.96,4.44,222.0
00-0029264,Bernard Pierce,2013,2014,0,0.38146551724137934,177,152,25,2.8684210526315788,0.4858757062146893,,0,0.3525,22.0,1.0,84.0,16,5.375,60.0,2.0,4.45,36.5,123.0,7.07,4.28,218.0
00-0029273,Robert Turbin,2013,2014,0,0.20506912442396313,89,77,12,3.4285714285714284,0.45393258426966293,,0,0.2173684210526315,23.0,1.0,106.0,15,2.6933333333333334,80.0,2.0,4.42,36.0,122.0,7.16,4.31,222.0
00-0029273,Robert Turbin,2014,2015,0,0.2052401746724891,94,74,20,4.1891891891891895,0.8042553191489361,,0,0.2357894736842105,24.0,2.0,106.0,16,4.725,78.0,2.0,4.42,36.0,122.0,7.16,4.31,222.0
00-0029273,Robert Turbin,2015,2016,0,0.09352517985611511,39,32,7,4.34375,0.6769230769230768,,0,0.2319999999999999,25.0,3.0,106.0,7,3.7714285714285714,79.0,3.0,4.42,36.0,122.0,7.16,4.31,222.0
00-0029273,Robert Turbin,2016,2017,0,0.18981481481481483,82,47,35,3.4893617021276597,1.3207317073170732,,0,0.2973333333333333,26.0,4.0,106.0,15,7.22,58.0,2.0,4.42,36.0,122.0,7.16,4.31,222.0
00-0029384,Bobby Rainey,2013,2014,0,0.3318777292576419,152,137,15,3.883211678832117,0.6638157894736842,,0,,25.0,1.0,300.0,8,12.6125,21.0,1.0,,,,,,
00-0029429,Bryce Brown,2013,2014,0,0.1825726141078838,88,75,13,4.1866666666666665,0.7022727272727273,,0,0.1670588235294118,22.0,1.0,229.0,15,4.12,67.0,2.0,,,,,,
00-0029438,Chris Polk,2013,2014,0,0.03319502074688797,16,11,5,8.909090909090908,2.36875,,0,,23.0,1.0,300.0,6,6.316666666666666,56.0,3.0,,,,,,
00-0029438,Chris Polk,2014,2015,0,0.09477756286266925,49,46,3,3.739130434782609,1.036734693877551,,0,,24.0,2.0,300.0,9,5.644444444444444,63.0,3.0,,,,,,
00-0029510,Jonathan Grimes,2014,2015,0,0.08499095840867993,47,39,8,3.923076923076923,0.6361702127659574,,0,,24.0,2.0,300.0,9,3.322222222222222,89.0,3.0,,,,,,
00-0029510,Jonathan Grimes,2015,2016,0,0.19772727272727272,87,56,31,5.035714285714286,0.9827586206896551,,0,,25.0,3.0,300.0,13,6.576923076923077,62.0,3.0,,,,,,
00-0029613,Doug Martin,2013,2014,0,0.3296943231441048,151,127,24,3.590551181102362,0.46490066225165566,,0,0.7400000000000001,24.0,1.0,31.0,6,11.7,26.0,2.0,4.46,36.0,120.0,6.79,4.16,223.0
00-0029613,Doug Martin,2014,2015,1,0.39896373056994816,154,134,20,3.6865671641791047,0.5246753246753246,,0,0.4981818181818182,25.0,2.0,31.0,11,7.345454545454545,52.0,1.0,4.46,36.0,120.0,6.79,4.16,223.0
00-0029613,Doug Martin,2015,2016,0,0.6522593320235757,332,288,44,4.868055555555555,0.699698795180723,,0,0.56625,26.0,3.0,31.0,16,14.51875,11.0,1.0,4.46,36.0,120.0,6.79,4.16,223.0
00-0029613,Doug Martin,2016,2017,0,0.35634743875278396,160,144,16,2.923611111111111,0.534375,,0,0.58875,27.0,4.0,31.0,8,10.6875,32.0,1.0,4.46,36.0,120.0,6.79,4.16,223.0
00-0029613,Doug Martin,2017,2018,0,0.36619718309859156,156,138,18,2.9420289855072466,0.48717948717948717,,0,0.3799999999999999,28.0,5.0,31.0,11,6.909090909090909,59.0,1.0,4.46,36.0,120.0,6.79,4.16,223.0
00-0029615,Lamar Miller,2013,2014,1,0.6272189349112426,212,177,35,4.005649717514125,0.584433962264151,,0,0.6,22.0,1.0,97.0,16,7.74375,44.0,1.0,4.34,33.0,,,,212.0
00-0029615,Lamar Miller,2014,2015,0,0.6802030456852792,268,216,52,5.087962962962963,0.8335820895522388,,0,0.5875,23.0,2.0,97.0,16,13.9625,14.0,1.0,4.34,33.0,,,,212.0
00-0029615,Lamar Miller,2015,2016,0,0.7070422535211267,251,194,57,4.494845360824742,0.9239043824701195,,0,0.613125,24.0,3.0,97.0,16,14.49375,12.0,1.0,4.34,33.0,,,,212.0
00-0029615,Lamar Miller,2016,2017,0,0.6290983606557377,307,268,39,4.003731343283582,0.6224755700325733,,0,0.631875,25.0,4.0,300.0,14,13.65,18.0,1.0,4.34,33.0,,,,212.0
00-0029615,Lamar Miller,2017,2018,0,0.6302895322939867,283,238,45,3.73109243697479,0.6837455830388692,,0,0.67375,26.0,5.0,97.0,16,12.09375,18.0,1.0,4.34,33.0,,,,212.0
00-0029683,Ronnie Hillman,2013,2014,1,0.12994350282485875,69,55,14,3.963636363636364,0.7202898550724638,,0,0.209,21.0,1.0,67.0,9,5.522222222222222,59.0,3.0,4.42,37.0,,,,200.0
00-0029683,Ronnie Hillman,2014,2015,0,0.330188679245283,140,106,34,4.09433962264151,0.7307142857142856,,0,0.5055555555555555,22.0,2.0,67.0,8,12.7875,19.0,2.0,4.42,37.0,,,,200.0
00-0029731,Fozzy Whittaker,2013,2014,0,0.1875,63,28,35,2.8214285714285716,0.8952380952380952,,0,,24.0,1.0,300.0,9,6.266666666666667,57.0,3.0,,,,,,
00-0029731,Fozzy Whittaker,2014,2015,0,0.12179487179487179,38,32,6,4.53125,0.9868421052631579,,0,,25.0,2.0,300.0,8,4.6875,79.0,3.0,,,,,,
00-0029731,Fozzy Whittaker,2015,2016,0,0.11331444759206799,40,25,15,4.32,0.8800000000000001,,0,,26.0,3.0,300.0,13,2.707692307692308,89.0,3.0,,,,,,
00-0029731,Fozzy Whittaker,2016,2017,0,0.2735562310030395,90,57,33,4.649122807017544,0.801111111111111,,0,,27.0,4.0,300.0,16,4.50625,67.0,2.0,,,,,,
00-0029795,Benny Cunningham,2013,2014,0,0.13286713286713286,57,47,10,5.553191489361702,0.7719298245614035,,0,,23.0,0.0,300.0,13,3.3846153846153846,75.0,3.0,,,,,,
00-0029795,Benny Cunningham,2014,2015,0,0.28132387706855794,119,66,53,3.727272727272727,1.0823529411764707,,0,,24.0,1.0,300.0,16,8.05,45.0,2.0,,,,,,
00-0029795,Benny Cunningham,2015,2016,0,0.1721698113207547,73,37,36,3.7837837837837838,0.8904109589041096,,0,,25.0,2.0,300.0,14,4.642857142857143,76.0,3.0,,,,,,
00-0029795,Benny Cunningham,2016,2017,0,0.10526315789473684,42,21,21,4.809523809523809,0.8380952380952381,,0,,26.0,3.0,300.0,10,3.5200000000000005,80.0,2.0,,,,,,
00-0029854,C.J. Anderson,2014,2015,0,0.5259433962264151,223,179,44,4.743016759776537,0.9475336322869956,,0,,23.0,1.0,300.0,14,15.092857142857143,10.0,1.0,,,,,,
00-0029854,C.J. Anderson,2015,2016,1,0.4113785557986871,188,152,36,4.7368421052631575,0.7515957446808511,,0,,24.0,2.0,300.0,15,9.42,46.0,2.0,,,,,,
00-0029854,C.J. Anderson,2016,2017,0,0.3471502590673575,134,110,24,3.9727272727272727,0.7649253731343284,,0,,25.0,3.0,300.0,7,14.642857142857142,14.0,2.0,,,,,,
00-0029854,C.J. Anderson,2017,2018,0,0.5711422845691383,285,245,40,4.110204081632653,0.6143859649122807,,0,,26.0,4.0,300.0,16,10.94375,25.0,1.0,,,,,,
00-0030107,Theo Riddick,2013,2014,0,0.03063063063063063,17,9,8,2.7777777777777777,0.888235294117647,,0,0.0507142857142857,22.0,0.0,199.0,9,1.6777777777777778,88.0,3.0,4.68,32.0,118.0,,,201.0
00-0030107,Theo Riddick,2014,2015,0,0.14644351464435146,70,20,50,2.55,1.352857142857143,,0,0.1806666666666666,23.0,1.0,199.0,13,7.284615384615384,53.0,3.0,4.68,32.0,118.0,,,201.0
00-0030107,Theo Riddick,2015,2016,0,0.32272727272727275,142,43,99,3.0930232558139537,1.2605633802816902,,0,0.428125,24.0,2.0,199.0,16,11.1875,31.0,2.0,4.68,32.0,118.0,,,201.0
00-0030107,Theo Riddick,2016,2017,0,0.424,159,92,67,3.880434782608696,1.0176100628930818,,0,0.654,25.0,3.0,300.0,10,16.18,8.0,1.0,4.68,32.0,118.0,,,201.0
00-0030107,Theo Riddick,2017,2018,0,0.4189189189189189,155,84,71,3.4047619047619047,0.9935483870967742,,0,0.45125,26.0,4.0,199.0,16,9.625,35.0,2.0,4.68,32.0,118.0,,,201.0
00-0030280,Knile Davis,2013,2014,0,0.1724137931034483,85,70,15,3.4571428571428573,0.831764705882353,,0,0.1870588235294117,21.0,0.0,96.0,14,5.05,63.0,2.0,4.37,33.5,121.0,6.96,4.38,227.0
00-0030280,Knile Davis,2014,2015,0,0.3613636363636364,159,134,25,3.455223880597015,0.7610062893081762,,0,0.27875,22.0,1.0,96.0,15,8.066666666666666,44.0,2.0,4.37,33.5,121.0,6.96,4.38,227.0
00-0030282,Stepfan Taylor,2013,2014,0,0.09202453987730061,45,36,9,3.1944444444444446,0.5911111111111111,,0,0.121875,22.0,0.0,140.0,11,2.4181818181818184,82.0,3.0,4.76,30.0,110.0,7.13,4.5,214.0
00-0030282,Stepfan Taylor,2014,2015,0,0.20103092783505155,78,63,15,3.3015873015873014,0.8423076923076923,,0,0.2273333333333333,23.0,1.0,140.0,12,5.4750000000000005,67.0,2.0,4.76,30.0,110.0,7.13,4.5,214.0
00-0030287,Andre Ellington,2013,2014,0,0.35787321063394684,175,118,57,5.52542372881356,0.9445714285714286,,0,0.4039999999999999,24.0,0.0,187.0,15,11.02,31.0,2.0,4.61,34.0,122.0,,,199.0
00-0030287,Andre Ellington,2014,2015,0,0.6829896907216495,265,201,64,3.283582089552239,0.6698113207547169,,0,0.6725,25.0,1.0,187.0,12,14.791666666666666,11.0,1.0,4.61,34.0,122.0,,,199.0
00-0030287,Andre Ellington,2015,2016,0,0.14375,69,45,24,6.4222222222222225,1.0826086956521739,,0,0.2758333333333333,26.0,2.0,187.0,10,7.470000000000001,58.0,3.0,4.61,34.0,122.0,,,199.0
00-0030287,Andre Ellington,2016,2017,0,0.11373390557939914,53,34,19,2.823529411764706,0.5679245283018868,,0,0.13,27.0,3.0,300.0,13,2.315384615384616,88.0,2.0,4.61,34.0,122.0,,,199.0
00-0030288,Rex Burkhead,2015,2016,0,0.0395010395010395,19,4,15,1.0,1.2526315789473685,,0,0.0705882352941176,25.0,2.0,190.0,12,1.9833333333333327,93.0,3.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2016,2017,1,0.19381443298969073,94,74,20,4.648648648648648,0.8074468085106383,,0,0.221875,26.0,3.0,190.0,9,8.433333333333334,49.0,3.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2017,2018,0,0.18691588785046728,100,64,36,4.125,1.298,,0,0.2466666666666666,27.0,4.0,190.0,10,12.98,15.0,4.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2018,2019,0,0.13184931506849315,77,57,20,3.263157894736842,0.6454545454545455,,0,0.2609090909090909,28.0,5.0,190.0,8,6.2125,71.0,3.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2019,2020,0,0.18458781362007168,103,65,38,4.6461538461538465,0.9815533980582524,,0,0.2828571428571428,29.0,6.0,190.0,13,7.776923076923077,52.0,3.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2020,2021,0,0.2331002331002331,100,67,33,4.08955223880597,1.0759999999999998,,0,0.404,30.0,7.0,190.0,10,10.76,34.0,2.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030288,Rex Burkhead,2021,2022,0,0.3684210526315789,154,122,32,3.5,0.6772727272727272,-0.2206511657124001,1,0.375,31.0,8.0,190.0,14,7.45,59.0,1.0,4.73,39.0,125.0,6.85,4.09,214.0
00-0030348,Khiry Robinson,2013,2014,0,0.10465116279069768,54,54,0,4.148148148148148,0.5259259259259259,,0,,23.0,0.0,300.0,10,2.8400000000000003,79.0,4.0,,,,,,
00-0030348,Khiry Robinson,2014,2015,0,0.17058823529411765,87,76,11,4.7631578947368425,0.764367816091954,,0,,24.0,1.0,300.0,9,7.388888888888889,51.0,3.0,,,,,,
00-0030388,Joseph Randle,2014,2015,1,0.0994671403197158,56,51,5,6.7254901960784315,0.975,,0,0.0838888888888888,22.0,1.0,151.0,14,3.9,84.0,2.0,4.63,35.0,123.0,,,204.0
00-0030404,Chris Thompson,2015,2016,0,0.1777301927194861,83,35,48,6.171428571428572,1.1156626506024097,,0,0.3321428571428572,24.0,2.0,154.0,13,7.123076923076924,61.0,3.0,4.42,,,,,192.0
00-0030404,Chris Thompson,2016,2017,1,0.3073286052009456,130,68,62,5.235294117647059,1.1346153846153846,,0,0.455625,25.0,3.0,154.0,16,9.21875,40.0,2.0,4.42,,,,,192.0
00-0030404,Chris Thompson,2017,2018,0,0.30569948186528495,118,64,54,4.59375,1.3169491525423729,,0,0.5189999999999999,26.0,4.0,300.0,10,15.54,10.0,2.0,4.42,,,,,192.0
00-0030404,Chris Thompson,2018,2019,0,0.23728813559322035,98,43,55,4.1395348837209305,0.9346938775510204,,0,0.506,27.0,5.0,154.0,10,9.16,44.0,2.0,4.42,,,,,192.0
00-0030404,Chris Thompson,2019,2020,0,0.260989010989011,95,37,58,3.72972972972973,0.9852631578947367,,0,0.4554545454545454,28.0,6.0,154.0,11,8.50909090909091,48.0,2.0,4.42,,,,,192.0
00-0030414,Spencer Ware,2015,2016,1,0.25742574257425743,78,72,6,5.597222222222222,1.0615384615384615,,0,0.2492307692307692,23.0,2.0,194.0,9,9.2,48.0,2.0,4.62,,,,,228.0
00-0030433,Mike Gillislee,2016,2017,0,0.24669603524229075,112,101,11,5.712871287128713,1.1223214285714287,,0,0.2726666666666666,25.0,3.0,300.0,15,8.379999999999999,51.0,2.0,4.55,30.5,119.0,7.12,4.4,208.0
00-0030456,Giovani Bernard,2013,2014,0,0.5128205128205128,240,170,70,4.088235294117647,0.9287500000000001,,0,0.5552941176470588,21.0,0.0,37.0,16,13.93125,16.0,1.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2014,2015,0,0.4530938123752495,227,168,59,4.0476190476190474,0.8277533039647578,,0,0.5971428571428571,22.0,1.0,37.0,13,14.453846153846154,13.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2015,2016,0,0.4573804573804574,220,154,66,4.740259740259741,0.8236363636363636,,0,0.5335294117647059,23.0,2.0,37.0,16,11.325,28.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2016,2017,0,0.2927835051546392,142,91,51,3.7032967032967035,0.8612676056338028,,0,0.571,24.0,3.0,37.0,10,12.23,26.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2017,2018,0,0.39473684210526316,165,105,60,4.3619047619047615,0.9145454545454546,,0,0.4875,25.0,4.0,37.0,16,9.43125,38.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2018,2019,0,0.26262626262626265,104,56,48,3.767857142857143,0.9221153846153847,,0,0.4258333333333333,26.0,5.0,37.0,12,7.991666666666667,56.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2019,2020,0,0.22911694510739858,96,53,43,3.207547169811321,0.7125,,0,0.400625,27.0,6.0,37.0,16,4.275,79.0,2.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030456,Giovani Bernard,2020,2021,0,0.4216589861751152,183,124,59,3.3548387096774195,0.8639344262295081,-0.7998083398352052,1,0.489375,28.0,7.0,37.0,16,9.88125,36.0,1.0,4.53,33.5,122.0,6.91,4.12,202.0
00-0030465,Kenjon Barner,2016,2017,0,0.08225108225108226,38,27,11,4.777777777777778,0.8973684210526316,,0,0.1053846153846154,27.0,3.0,182.0,10,3.41,82.0,4.0,4.52,35.5,122.0,6.87,4.2,196.0
00-0030485,Eddie Lacy,2013,2014,0,0.7627906976744186,328,284,44,4.147887323943662,0.739329268292683,,0,0.648125,23.0,0.0,61.0,15,16.166666666666668,11.0,1.0,4.55,,,,,231.0
00-0030485,Eddie Lacy,2014,2015,0,0.6951501154734411,301,246,55,4.630081300813008,0.9056478405315616,,0,0.6538888888888889,24.0,1.0,61.0,16,17.0375,6.0,1.0,4.55,,,,,231.0
00-0030496,Le'Veon Bell,2013,2014,0,0.7013574660633484,310,244,66,3.5245901639344264,0.6996774193548387,,0,0.7753846153846153,21.0,0.0,48.0,13,16.684615384615384,9.0,1.0,4.6,31.5,118.0,6.75,4.24,230.0
00-0030496,Le'Veon Bell,2014,2015,0,0.79,395,290,105,4.6931034482758625,0.9379746835443038,,0,0.83375,22.0,1.0,48.0,16,23.15625,1.0,1.0,4.6,31.5,118.0,6.75,4.24,230.0
00-0030496,Le'Veon Bell,2015,2016,0,0.3601036269430052,139,113,26,4.920353982300885,0.8,,0,0.8283333333333333,23.0,2.0,48.0,6,18.53333333333333,2.0,2.0,4.6,31.5,118.0,6.75,4.24,230.0
00-0030496,Le'Veon Bell,2016,2017,0,0.7395833333333334,355,261,94,4.85823754789272,0.8940845070422535,,0,0.9046666666666668,24.0,3.0,300.0,12,26.45,1.0,1.0,4.6,31.5,118.0,6.75,4.24,230.0
00-0030496,Le'Veon Bell,2019,2020,0,0.8197969543147208,323,245,78,3.220408163265306,0.6656346749226006,-0.5199275167596167,1,0.8313333333333334,27.0,6.0,48.0,15,14.333333333333334,18.0,1.0,4.6,31.5,118.0,6.75,4.24,230.0
00-0030513,Latavius Murray,2014,2015,0,0.28,105,82,23,5.170731707317073,0.8161904761904762,,0,0.2793333333333334,24.0,1.0,181.0,10,8.57,42.0,2.0,,,,,,
00-0030513,Latavius Murray,2015,2016,0,0.8461538461538461,319,266,53,4.007518796992481,0.6420062695924765,,0,0.645,25.0,2.0,181.0,16,12.8,17.0,1.0,,,,,,
00-0030513,Latavius Murray,2016,2017,0,0.5063829787234042,238,195,43,4.041025641025641,0.8747899159663866,,0,0.5266666666666666,26.0,3.0,300.0,14,14.87142857142857,11.0,1.0,,,,,,
00-0030513,Latavius Murray,2017,2018,0,0.516629711751663,233,216,17,3.8981481481481484,0.6759656652360515,,0,0.3688888888888889,27.0,4.0,181.0,16,9.84375,33.0,1.0,,,,,,
00-0030513,Latavius Murray,2018,2019,0,0.4585635359116022,166,140,26,4.128571428571429,0.7945783132530121,0.2704078134292477,1,0.43,28.0,5.0,181.0,16,8.24375,53.0,2.0,,,,,,
00-0030513,Latavius Murray,2019,2020,0,0.4135667396061269,189,146,43,4.363013698630137,0.8317460317460317,-0.0031459737409455,1,0.3888235294117647,29.0,6.0,181.0,16,9.825,37.0,2.0,,,,,,
00-0030513,Latavius Murray,2020,2021,0,0.36909871244635195,172,146,26,4.493150684931507,0.791860465116279,0.0952010087349882,1,0.35125,30.0,7.0,181.0,15,9.08,42.0,2.0,,,,,,
00-0030513,Latavius Murray,2021,2022,1,0.3728813559322034,132,119,13,4.2100840336134455,0.7848484848484848,0.0700604468324046,1,0.3771428571428571,31.0,8.0,181.0,14,7.399999999999999,60.0,2.0,,,,,,
00-0030513,Latavius Murray,2022,2023,0,0.5464788732394367,194,160,34,4.39375,0.7252577319587629,-0.0655720324872262,1,0.5284615384615384,32.0,9.0,181.0,12,11.725,27.0,1.0,,,,,,
00-0030536,Zac Stacy,2013,2014,0,0.6643356643356644,285,250,35,3.892,0.6435087719298246,,0,0.6728571428571428,22.0,0.0,160.0,13,14.107692307692307,14.0,1.0,4.55,33.0,122.0,6.7,4.17,216.0
00-0030536,Zac Stacy,2014,2015,0,0.23404255319148937,99,76,23,3.8552631578947367,0.6515151515151515,,0,0.2338461538461538,23.0,1.0,160.0,9,7.166666666666667,55.0,3.0,4.55,33.0,122.0,6.7,4.17,216.0
00-0030547,Denard Robinson,2013,2014,0,0.04783599088838269,21,20,1,3.3,0.21904761904761902,,0,0.0475,22.0,0.0,135.0,12,0.3833333333333333,91.0,4.0,4.43,36.5,123.0,7.09,4.22,199.0
00-0030547,Denard Robinson,2014,2015,0,0.46111111111111114,166,135,31,4.311111111111111,0.6843373493975903,,0,0.4561538461538462,23.0,1.0,135.0,13,8.738461538461538,39.0,1.0,4.43,36.5,123.0,7.09,4.22,199.0
00-0030547,Denard Robinson,2015,2016,0,0.29846153846153844,97,67,30,3.970149253731343,0.7010309278350515,,0,0.3061538461538461,24.0,2.0,135.0,12,5.666666666666667,68.0,2.0,4.43,36.5,123.0,7.09,4.22,199.0
00-0030578,Cordarrelle Patterson,2013,2014,0,0.19222462203023757,89,12,77,13.166666666666666,1.8168539325842696,,0,0.41,22.0,0.0,29.0,16,10.10625,35.0,2.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2016,2017,0,0.171875,77,7,70,6.142857142857143,1.553246753246753,,0,0.495,25.0,3.0,29.0,16,7.475,56.0,3.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2017,2018,0,0.11293634496919917,55,13,42,9.307692307692308,1.5636363636363637,,0,0.431875,26.0,4.0,29.0,15,5.733333333333333,70.0,4.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2018,2019,0,0.11986301369863013,70,42,28,5.428571428571429,1.4071428571428573,,0,0.2055555555555555,27.0,5.0,29.0,15,6.566666666666666,68.0,4.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2019,2020,0,0.0709812108559499,34,17,17,6.0588235294117645,1.0470588235294118,,0,0.1875,28.0,6.0,29.0,12,2.966666666666667,89.0,3.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2020,2021,1,0.21394230769230768,89,64,25,3.625,0.7797752808988765,,0,0.1917647058823529,29.0,7.0,29.0,15,4.626666666666667,77.0,2.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2021,2022,0,0.46638655462184875,222,153,69,4.03921568627451,1.0567567567567566,-0.060143919785181,1,0.47625,30.0,8.0,29.0,16,14.6625,18.0,1.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2022,2023,0,0.3391472868217054,175,144,31,4.826388888888889,0.8839999999999999,0.6249702887228714,1,0.4684615384615384,31.0,9.0,29.0,13,11.9,26.0,2.0,4.42,37.0,128.0,,,216.0
00-0030578,Cordarrelle Patterson,2023,2024,0,0.1085814360770578,62,50,12,3.62,0.5951612903225806,,0,0.1928571428571428,32.0,10.0,29.0,12,3.075,77.0,3.0,4.42,37.0,128.0,,,216.0
00-0030656,Isaiah Crowell,2014,2015,0,0.3410526315789474,162,148,14,4.101351351351352,0.7555555555555555,,0,,21.0,0.0,300.0,15,8.16,43.0,2.0,,,,,,
00-0030656,Isaiah Crowell,2015,2016,1,0.5376623376623376,207,185,22,3.8162162162162163,0.6657004830917873,,0,,22.0,1.0,300.0,16,8.612499999999999,52.0,1.0,,,,,,
00-0030656,Isaiah Crowell,2016,2017,0,0.6306532663316583,251,198,53,4.808080808080808,0.8171314741035857,,0,,23.0,2.0,300.0,16,12.81875,22.0,1.0,,,,,,
00-0030656,Isaiah Crowell,2017,2018,0,0.5862884160756501,248,206,42,4.140776699029126,0.5786290322580645,,0,,24.0,3.0,300.0,16,8.96875,43.0,1.0,,,,,,
00-0030668,Charcandrick West,2015,2016,0,0.6402640264026402,194,160,34,3.9625,0.6845360824742268,,0,,24.0,1.0,300.0,13,10.215384615384616,39.0,1.0,,,,,,
00-0030668,Charcandrick West,2016,2017,0,0.3177083333333333,122,88,34,3.3295454545454546,0.771311475409836,,0,,25.0,2.0,300.0,15,6.2733333333333325,62.0,2.0,,,,,,
00-0030705,Juwan Thompson,2014,2015,0,0.14386792452830188,61,54,7,5.037037037037037,0.8475409836065574,,0,,22.0,0.0,300.0,12,4.308333333333333,82.0,3.0,,,,,,
00-0030874,Damien Williams,2014,2015,0,0.1598984771573604,63,36,27,3.388888888888889,0.919047619047619,,0,0.15,22.0,0.0,300.0,12,4.825,77.0,2.0,4.45,35.5,121.0,7.37,4.25,222.0
00-0030874,Damien Williams,2015,2016,0,0.12394366197183099,44,16,28,3.6875,1.0250000000000001,,0,0.150625,23.0,1.0,300.0,13,3.4692307692307693,81.0,3.0,4.45,35.5,121.0,7.37,4.25,222.0
00-0030874,Damien Williams,2016,2017,0,0.1654320987654321,67,35,32,3.2857142857142856,1.3940298507462687,,0,0.1868749999999999,24.0,2.0,300.0,15,6.226666666666668,63.0,2.0,4.45,35.5,121.0,7.37,4.25,222.0
00-0030874,Damien Williams,2017,2018,0,0.1791767554479419,74,46,28,3.9347826086956523,0.8054054054054054,,0,0.28,25.0,3.0,300.0,10,5.96,67.0,3.0,4.45,35.5,121.0,7.37,4.25,222.0
00-0030874,Damien Williams,2018,2019,0,0.19786096256684493,74,50,24,5.12,1.3324324324324324,,0,0.2638888888888889,26.0,4.0,300.0,10,9.86,41.0,2.0,4.45,35.5,121.0,7.37,4.25,222.0
00-0031045,Carlos Hyde,2014,2015,1,0.26541554959785524,99,83,16,4.0120481927710845,0.7484848484848484,,0,0.315,23.0,0.0,57.0,14,5.292857142857143,70.0,2.0,4.62,34.5,114.0,,,230.0
00-0031045,Carlos Hyde,2015,2016,0,0.5462184873949579,130,115,15,4.086956521739131,0.6253846153846153,,0,0.6742857142857143,24.0,1.0,57.0,7,11.614285714285714,27.0,1.0,4.62,34.5,114.0,,,230.0
00-0031045,Carlos Hyde,2016,2017,0,0.576036866359447,250,217,33,4.552995391705069,0.7684,,0,0.6353846153846153,25.0,2.0,57.0,13,14.776923076923076,12.0,1.0,4.62,34.5,114.0,,,230.0
