season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2020,REG,0,Travis Fulgham,WR,PHI,6.100909090909091,2.4917131578078013,13.06313432835821,16.80310401363862,38,67,56.71641791044776,539.0,4,2.8984210526315795,2.3867680857351408,0.5116529668964387,00-0035592,Travis,Fulgham,13,T.Fulgham
2020,REG,0,Christopher Herndon,TE,NYJ,6.088,3.6404059031196843,6.796444444444444,7.523609679538114,31,45,68.88888888888889,287.0,3,4.546129032258063,4.5929903728527375,-0.04686134059467406,00-0034766,Christopher,Herndon,89,C.Herndon
2020,REG,0,DaeSean Hamilton,WR,DEN,6.087142857142857,2.8051718209543752,13.82909090909091,12.051972745999054,23,44,52.27272727272727,293.0,2,3.969130434782609,4.224010739611987,-0.25488030482937774,00-0034370,DaeSean,Hamilton,17,D.Hamilton
2020,REG,0,Calvin Ridley,WR,ATL,6.086571428571428,2.9264692495979574,14.883986013986013,38.893893848163955,90,143,62.93706293706294,1374.0,9,3.0712222222222225,3.0458284758441447,0.025393746378077786,00-0034837,Calvin,Ridley,18,C.Ridley
2020,REG,0,Jamison Crowder,WR,NYJ,6.0845,3.2318027797125466,7.553595505617977,16.537722597642848,59,89,66.29213483146067,699.0,6,5.589491525423728,4.298200759258664,1.2912907661650639,00-0031941,Jamison,Crowder,82,J.Crowder
2020,REG,0,N'Keal Harry,WR,NE,6.038035714285714,2.854030523473694,8.152982456140352,15.775305767056933,33,57,57.89473684210527,309.0,2,3.3327272727272725,2.9321064608299467,0.4006208118973258,00-0035624,N'Keal,Harry,15,N.Harry
2020,REG,0,D.J. Moore,WR,CAR,6.029230769230769,2.510260779717669,13.407881355932204,39.574719285212225,66,118,55.932203389830505,1193.0,4,6.09621212121212,4.254826102503714,1.8413860187084055,00-0034827,Denniston,Moore,12,D.Moore
2020,REG,0,Breshad Perriman,WR,NYJ,5.930833333333333,2.620778233718892,15.574000000000003,22.987058033441006,30,60,50.0,505.0,3,5.662000000000001,4.733315451109865,0.9286845488901356,00-0032054,Breshad,Perriman,19,B.Perriman
2020,REG,0,Mike Gesicki,TE,MIA,5.9181944444444445,2.0491020353898577,11.133882352941177,22.271747418361873,53,85,62.35294117647059,703.0,6,3.7754716981132073,3.341530750383199,0.43394094773000846,00-0034829,Michael,Gesicki,88,M.Gesicki
2020,REG,0,Tyler Boyd,WR,CIN,5.903253012048195,2.741550116144465,8.620636363636363,19.894137935375053,79,110,71.81818181818181,841.0,4,4.76253164556962,3.5931478683363207,1.1693837772332993,00-0033009,Tyler,Boyd,83,T.Boyd
2020,REG,0,CeeDee Lamb,WR,DAL,5.873218390804598,3.015356082812003,9.376486486486488,22.302770301544577,74,111,66.66666666666666,935.0,5,4.560945945945946,4.635239299785805,-0.07429335383985958,00-0036358,Cedarian,Lamb,88,C.Lamb
2020,REG,0,Zach Ertz,TE,PHI,5.858305084745762,2.967404200894425,7.33875,10.144295933373524,36,72,50.0,335.0,1,2.862222222222222,3.1526231731013725,-0.2904009508791505,00-0030061,Zachary,Ertz,86,Z.Ertz
2020,REG,0,Drew Sample,TE,CIN,5.8521875,3.8553461426240454,4.454905660377357,4.953446706024025,40,53,75.47169811320755,349.0,1,5.1995000000000005,4.840522950368609,0.35897704963139176,00-0035631,Drew,Sample,89,D.Sample
2020,REG,0,Zach Pascal,WR,IND,5.831290322580644,2.9433158098848864,10.938873239436619,19.496435385078822,44,71,61.97183098591549,629.0,5,5.584772727272727,4.654480276147283,0.9302924511254442,00-0033251,Zachary,Pascal,14,Z.Pascal
2020,REG,0,Greg Ward,WR,PHI,5.821,3.5234527034270933,6.059240506329114,9.189938449605856,53,79,67.08860759493672,419.0,6,3.032830188679246,3.5792203805890046,-0.5463901919097585,00-0033733,Gregory,Ward,84,G.Ward
2020,REG,0,Damiere Byrd,WR,NE,5.806184210526317,2.981461597646663,11.854415584415584,30.98541347717313,47,77,61.038961038961034,604.0,1,3.493617021276596,4.2802818110909975,-0.7866647898144015,00-0031868,Damiere,Byrd,10,D.Byrd
2020,REG,0,Justin Jefferson,WR,MIN,5.797131147540983,2.6343901965568284,11.500080000000002,35.614547977107755,88,125,70.39999999999999,1400.0,7,5.318977272727273,3.374740373766634,1.944236898960639,00-0036322,Justin,Jefferson,18,J.Jefferson
2020,REG,0,Darren Waller,TE,LV,5.777477477477478,2.953782115922538,7.883931034482759,26.332131710182317,107,145,73.79310344827587,1196.0,9,5.679906542056074,4.868387932476608,0.8115186095794655,00-0031610,Darren,Waller,83,D.Waller
2020,REG,0,Logan Thomas,TE,WAS,5.768918918918919,2.9025726389213498,7.2880909090909105,22.241858606932606,72,110,65.45454545454545,670.0,6,4.099166666666666,3.3990457366549642,0.700120930011702,00-0031260,Logan,Thomas,82,L.Thomas
2020,REG,0,Jimmy Graham,TE,CHI,5.75904761904762,3.0378179744800202,7.101842105263158,11.474137802749594,50,76,65.78947368421053,456.0,8,4.1266,3.96652621323566,0.16007378676434003,00-0027696,Jimmy,Graham,80,J.Graham
2020,REG,0,Gerald Everett,TE,LAR,5.726792452830188,3.6019644774990733,6.309999999999999,10.254299928181632,41,62,66.12903225806451,417.0,1,6.026341463414635,4.983655412288744,1.0426860511258909,00-0033895,Gerald,Everett,81,G.Everett
2020,REG,0,Keenan Allen,WR,LAC,5.726766917293234,2.9445020194984743,7.237823129251701,22.626470563216138,100,147,68.02721088435374,992.0,8,4.651500000000001,4.642977006155443,0.008522993844557902,00-0030279,Keenan,Allen,13,K.Allen
2020,REG,0,Jonnu Smith,TE,TEN,5.722307692307691,3.272765979644888,5.683692307692307,9.4213653635274,41,65,63.07692307692307,448.0,8,6.260487804878049,4.849888360390121,1.4105994444879277,00-0033858,Jonnu,Smith,81,J.Smith
2020,REG,0,Chase Claypool,WR,PIT,5.712242990654206,2.513778395444474,13.304311926605509,30.556269622200226,62,109,56.88073394495413,859.0,9,5.209354838709678,3.4436767496496183,1.7656780890600596,00-0036326,Chase,Claypool,11,C.Claypool
2020,REG,0,Tim Patrick,WR,DEN,5.700263157894736,2.595981617564615,12.461898734177216,19.499485026144836,51,79,64.55696202531645,742.0,6,4.995098039215687,3.9085194590968158,1.0865785801188714,00-0033375,Tim,Patrick,81,T.Patrick
2020,REG,0,T.J. Hockenson,TE,DET,5.689506172839506,3.3251237850143958,7.167425742574258,14.552680619410143,67,101,66.33663366336634,723.0,6,5.062686567164179,5.319777835168202,-0.2570912680040234,00-0035229,Thomas,Hockenson,88,T.Hockenson
2020,REG,0,Chris Conley,WR,JAX,5.675862068965516,2.7858465805720543,10.820317460317462,14.164985256928414,40,63,63.49206349206349,471.0,2,4.70325,3.51405394956612,1.1891960504338797,00-0032128,Christian,Conley,18,C.Conley
2020,REG,0,James Washington,WR,PIT,5.671454545454545,2.2765616170010192,12.993571428571428,15.331970753703198,30,56,53.57142857142857,392.0,5,4.607333333333333,3.324876512479745,1.282456820853588,00-0034676,James,Washington,13,J.Washington
2020,REG,0,George Kittle,TE,SF,5.670377358490566,3.859116871256198,6.921904761904762,11.569348972082128,48,63,76.19047619047619,634.0,2,6.624583333333333,4.351664934478072,2.2729183988552606,00-0033288,George,Kittle,85,G.Kittle
2020,REG,0,Mark Andrews,TE,BAL,5.6320895522388055,2.5955981920808107,10.42590909090909,26.224953551522077,58,88,65.9090909090909,701.0,7,3.386551724137931,3.341108134325743,0.04544358981218766,00-0034753,Mark,Andrews,89,M.Andrews
2020,REG,0,Tyreek Hill,WR,KC,5.626465517241378,3.4330638514174847,13.22511111111111,35.58552812536126,87,135,64.44444444444444,1276.0,15,5.2218390804597705,4.217577847953602,1.0042612325061686,00-0033040,Tyreek,Hill,10,T.Hill
2020,REG,0,Tyler Higbee,TE,LAR,5.625490196078431,3.065636977125739,7.607666666666668,11.964310989258703,44,60,73.33333333333333,521.0,5,5.817045454545454,4.239709345703062,1.5773361088423918,00-0033110,Tyler,Higbee,89,T.Higbee
2020,REG,0,D.J. Chark,WR,JAX,5.609230769230769,2.2804497233154364,14.217096774193546,27.47447755084229,53,93,56.98924731182796,706.0,5,3.3179245283018863,2.933678139656427,0.38424638864545946,00-0034777,Darrell,Chark,17,D.Chark Jr.
2020,REG,0,Isaiah Ford,WR,MIA,5.609210526315789,2.7608451319256404,9.224772727272727,9.552061074450961,28,44,63.63636363636363,276.0,0,2.876071428571428,2.780870324597042,0.0952011039743863,00-0033471,Isaiah,Ford,84,I.Ford
2020,REG,0,Allen Robinson,WR,CHI,5.600753424657534,2.3076742021028633,9.500066225165561,30.49573020236098,102,151,67.54966887417218,1250.0,6,3.6412745098039214,3.274145068721575,0.36712944108234646,00-0031428,Allen,Robinson,12,A.Robinson
2020,REG,0,Michael Gallup,WR,DAL,5.55695238095238,2.7186194355352193,12.126190476190478,27.284084480482747,59,105,56.19047619047619,843.0,5,4.511016949152542,3.2637270450657967,1.2472899040867453,00-0034764,Michael,Gallup,13,M.Gallup
2020,REG,0,Brandon Aiyuk,WR,SF,5.548461538461539,2.7800341384372405,9.6671875,24.621478429510223,60,96,62.5,748.0,5,4.882500000000003,4.0730405189695285,0.8094594810304745,00-0036261,Brandon,Aiyuk,11,B.Aiyuk
2020,REG,0,Jordan Reed,TE,SF,5.539069767441862,2.0924867505134954,8.464782608695655,10.330382275613053,26,46,56.52173913043478,231.0,4,3.2603846153846145,2.5325074084324557,0.7278772069521589,00-0030472,Jordan,Reed,81,J.Reed
2020,REG,0,Marquez Valdes-Scantling,WR,GB,5.532666666666667,3.120286621298216,18.028253968253967,28.07347975895634,33,63,52.38095238095239,690.0,6,7.623939393939393,6.453174686102682,1.1707647078367112,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2020,REG,0,Anthony Miller,WR,CHI,5.506617647058824,2.956582269264672,9.625263157894736,15.551119586221853,49,76,64.47368421052632,485.0,2,3.1724489795918367,3.8249407224708234,-0.6524917428789867,00-0034353,Anthony,Miller,17,A.Miller
2020,REG,0,Mike Williams,WR,LAC,5.493647058823529,2.081118824413792,15.071176470588238,27.243167144449075,48,85,56.470588235294116,756.0,5,3.4270833333333335,2.656320162509759,0.7707631708235745,00-0033536,Michael,Williams,81,M.Williams
2020,REG,0,Russell Gage,WR,ATL,5.4821,2.819598169622757,8.802660550458715,17.53341800140707,72,109,66.05504587155964,786.0,4,4.086666666666667,4.093116497275221,-0.006449830608554308,00-0034411,Russell,Gage,83,R.Gage
2020,REG,0,Sammy Watkins,WR,KC,5.48,3.6185620963211145,8.076545454545455,8.853778417357958,37,55,67.27272727272727,421.0,2,4.497297297297298,4.850102844428309,-0.35280554713101075,00-0031325,Samuel,Watkins,14,S.Watkins
2020,REG,0,Stefon Diggs,WR,BUF,5.470379746835444,2.9518911362621414,10.242289156626507,33.542188640533446,127,166,76.50602409638554,1535.0,8,3.6747244094488187,3.532189457700051,0.14253495174876774,00-0031588,Stefon,Diggs,14,S.Diggs
2020,REG,0,A.J. Brown,WR,TEN,5.445809523809524,2.404694913284214,11.32141509433962,30.603881365873555,70,106,66.0377358490566,1075.0,11,6.162714285714285,3.6550776018996656,2.50763668381462,00-0035676,Arthur,Brown,11,A.Brown
2020,REG,0,DK Metcalf,WR,SEA,5.427952755905512,2.615326192435222,13.60294573643411,38.00619004611129,83,129,64.34108527131784,1303.0,10,4.733253012048193,3.1945304213628916,1.5387225906853015,00-0035640,DeKaylin,Metcalf,14,D.Metcalf
2020,REG,0,Diontae Johnson,WR,PIT,5.420699300699301,3.16699427028552,8.051388888888887,24.429507574959434,88,144,61.111111111111114,923.0,7,4.6330681818181825,4.3409898100548245,0.29207837176335794,00-0035216,Diontae,Johnson,18,Di.Johnson
2020,REG,0,Darius Slayton,WR,NYG,5.419894736842105,2.3150101130325997,14.059791666666667,34.440401524855446,50,96,52.083333333333336,751.0,3,3.2064000000000004,2.939752340649394,0.2666476593506064,00-0035535,Darius,Slayton,86,D.Slayton
2020,REG,0,Travis Kelce,TE,KC,5.3516935483870975,3.0274271475446954,8.747034482758618,25.279539502270193,105,145,72.41379310344827,1416.0,11,5.846476190476191,4.864403014103026,0.9820731763731656,00-0030506,Travis,Kelce,87,T.Kelce
2020,REG,0,Josh Reynolds,WR,LAR,5.343205128205128,2.4674975656596208,10.782716049382715,22.892759974627676,52,81,64.19753086419753,618.0,2,4.179230769230769,4.101332660837345,0.07789810839342426,00-0033943,Joshua Dedmon-Reynolds,Reynolds,11,J.Reynolds
2020,REG,0,Austin Hooper,TE,CLE,5.33,3.0453617778674453,7.057142857142858,11.76677957058401,46,70,65.71428571428571,435.0,4,3.7697826086956523,5.267558796755116,-1.497776188059464,00-0032392,Austin,Hooper,81,A.Hooper
2020,REG,0,Jordan Akins,TE,HOU,5.3111764705882365,3.6663698294774316,7.763877551020407,8.066964948366168,37,49,75.51020408163265,403.0,1,4.838918918918918,3.604404936241985,1.2345139826769334,00-0034364,Jordan,Akins,88,J.Akins
2020,REG,0,A.J. Green,WR,CIN,5.259117647058823,1.7240434676516958,13.900384615384619,30.328663318354053,47,104,45.19230769230769,523.0,2,2.1051063829787235,1.9204500134740294,0.1846563695046941,00-0027942,Adriel,Green,18,A.Green
2020,REG,0,Terry McLaurin,WR,WAS,5.235546875000001,2.8262907833157573,9.58455223880597,35.63208505113167,87,134,64.92537313432835,1118.0,4,5.816781609195403,4.12553097835819,1.6912506308372128,00-0035659,Terry,McLaurin,17,T.McLaurin
2020,REG,0,Odell Beckham,WR,CLE,5.22560975609756,2.6416206247963983,14.246279069767443,14.59152124927947,23,43,53.48837209302325,319.0,3,1.764347826086956,2.3821929915764524,-0.6178451654894963,00-0031235,Odell,Beckham,13,O.Beckham
2020,REG,0,Mike Evans,WR,TB,5.217102803738319,2.8136680383904884,12.765137614678903,24.843544945675937,70,109,64.22018348623854,1006.0,13,3.814,3.6347371961049504,0.17926280389504967,00-0031408,Mike,Evans,13,M.Evans
2020,REG,0,T.Y. Hilton,WR,IND,5.206666666666667,2.460379168662627,12.689784946236557,29.62521337483683,56,93,60.215053763440864,762.0,5,3.5967857142857147,3.4076815145068706,0.18910419977884407,00-0029608,Eugene,Hilton,13,T.Hilton
2020,REG,0,Hunter Henry,TE,LAC,5.197761194029852,2.469098920961302,8.28043010752688,16.37673639170785,60,93,64.51612903225806,613.0,4,4.156166666666667,3.3912190688306643,0.7649475978360023,00-0033090,Hunter,Henry,86,H.Henry
2020,REG,0,Nelson Agholor,WR,LV,5.183461538461539,2.439920333974401,15.340243902439026,28.974858051067066,48,82,58.536585365853654,896.0,8,5.2593749999999995,4.181145426771966,1.0782295732280334,00-0031549,Nelson,Agholor,15,N.Agholor
2020,REG,0,Michael Thomas,WR,NO,5.10377358490566,2.4856983902568803,9.644909090909092,16.25319030942555,40,55,72.72727272727273,438.0,0,2.0787500000000008,2.3561068975012898,-0.277356897501289,00-0032765,Michael,Thomas,13,M.Thomas
2020,REG,0,Jerry Jeudy,WR,DEN,5.096880733944955,2.6999388325775073,13.915486725663717,31.145024560291567,52,113,46.017699115044245,856.0,3,5.454999999999998,4.0829796622107315,1.3720203377892668,00-0036407,Jerry,Jeudy,10,J.Jeudy
2020,REG,0,Will Fuller,WR,HOU,5.07527027027027,2.976643360066983,12.544,19.949532432833617,53,75,70.66666666666667,879.0,8,5.898679245283018,4.969613797571675,0.9290654477113431,00-0033127,William,Fuller,15,W.Fuller
2020,REG,0,Dawson Knox,TE,BUF,5.042187499999999,3.9694209066443573,8.287272727272727,7.193671210716328,24,44,54.54545454545454,288.0,3,7.232916666666665,5.414871766442498,1.8180449002241676,00-0035689,Dawson,Knox,88,D.Knox
2020,REG,0,Rob Gronkowski,TE,TB,5.002884615384615,2.710043002883795,11.512597402597402,15.827984251827901,45,77,58.44155844155844,623.0,7,5.83688888888889,4.9691770316513315,0.8677118572375582,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2020,REG,0,Davante Adams,WR,GB,4.977142857142858,3.166504884077351,9.086912751677854,33.466065540543894,115,149,77.18120805369128,1374.0,18,5.345739130434782,5.196027881215745,0.14971124921903733,00-0031381,Davante,Adams,17,D.Adams
2020,REG,0,Denzel Mims,WR,NYJ,4.953255813953489,2.134927897603069,15.111136363636364,16.356175908409945,23,44,52.27272727272727,357.0,0,4.959130434782607,3.4924579198816197,1.4666725149009876,00-0036255,Denzel,Mims,11,D.Mims
2020,REG,0,DeVante Parker,WR,MIA,4.826504854368933,1.7382519083106531,10.31504854368932,25.003294706818163,63,103,61.165048543689316,793.0,4,2.9528571428571424,2.2397456150430957,0.7131115278140467,00-0031547,DeVante,Parker,11,D.Parker
2020,REG,0,Rashard Higgins,WR,CLE,4.819615384615384,2.802317658729074,14.38269230769231,17.814523159594696,37,52,71.15384615384616,599.0,4,2.4702702702702695,2.6541109937644256,-0.18384072349415614,00-0032977,Rashard,Higgins,82,R.Higgins
2020,REG,0,John Brown,WR,BUF,4.743076923076924,3.26218547868259,12.843846153846156,13.176034248061711,33,52,63.46153846153846,458.0,3,5.0621212121212125,3.719866683515924,1.3422545286052885,00-0031051,John,Brown,15,J.Brown
2020,REG,0,Irv Smith,TE,MIN,4.692499999999999,2.9899444625870464,8.277209302325582,8.817976859995543,30,43,69.76744186046511,365.0,5,4.426333333333332,4.05386456139477,0.3724687719385624,00-0034970,Irvin,Smith,84,I.Smith
2021,REG,0,Rondale Moore,WR,ARI,7.957272727272727,5.663636697806378,1.1118749999999997,1.6852615399918047,54,64,84.375,435.0,1,8.371296296296295,6.849621543283773,1.5216747530125225,00-0036936,Rondale,Moore,4,R.Moore
2021,REG,0,Devin Duvernay,WR,,7.904749999999998,3.7302892755766934,6.885106382978724,6.1607115659934815,33,47,70.2127659574468,272.0,2,4.539999999999998,4.713766498233957,-0.17376649823395862,00-0036331,Devin,Duvernay,13,D.Duvernay
2021,REG,0,Sterling Shepard,WR,NYG,7.694693877551021,2.618812387855782,7.94811320754717,10.119731133457934,36,53,67.9245283018868,366.0,1,3.259722222222222,3.515493990423016,-0.25577176820079384,00-0032385,Sterling,Shepard,3,S.Shepard
2021,REG,0,Marquise Brown,WR,BAL,7.661544117647058,3.547443575365998,11.52013698630137,32.020850467574405,91,146,62.328767123287676,1008.0,6,4.337032967032966,4.553452978384384,-0.21642001135141786,00-0035662,Marquise,Brown,5,M.Brown
2021,REG,0,Deonte Harris,WR,NO,7.182592592592592,3.629111707167015,10.361355932203388,16.181305155719784,36,59,61.016949152542374,570.0,3,6.88638888888889,5.560030271078478,1.3263586178104116,00-0035215,Deonte,Harris,11,D.Harris
2021,REG,0,Kadarius Toney,WR,NYG,7.138979591836735,3.363215457039522,6.6992982456140355,9.173461200290198,39,57,68.42105263157895,420.0,0,6.1038461538461535,4.498181098648355,1.6056650551977985,00-0036913,Kadarius,Toney,89,K.Toney
2021,REG,0,Darnell Mooney,WR,CHI,7.105238095238095,2.9021977255486555,11.271,36.427141791923404,81,140,57.85714285714286,1055.0,4,5.073703703703704,4.090608236121748,0.9830954675819559,00-0036309,Darnell,Mooney,11,D.Mooney
2021,REG,0,Allen Robinson,WR,CHI,7.097878787878789,1.9389784472967626,11.347878787878788,17.289929982432124,38,66,57.57575757575758,410.0,1,2.629210526315789,2.976438712422824,-0.347228186107035,00-0031428,Allen,Robinson,12,A.Robinson
2021,REG,0,Zay Jones,WR,LV,7.063970588235294,3.3394613197323717,13.853,19.932783818783527,47,70,67.14285714285714,546.0,1,3.892553191489362,2.691524910029428,1.201028281459934,00-0033891,Isaiah,Jones,7,Z.Jones
2021,REG,0,Robby Anderson,WR,CAR,7.046633663366335,2.777792879944084,10.908272727272726,28.029320868693798,53,110,48.18181818181818,519.0,5,2.9347169811320764,3.4601758166350014,-0.525458835502925,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,0,Jalen Guyton,WR,LAC,7.003555555555555,3.4221027409155726,11.016458333333334,10.499864976490025,31,48,64.58333333333334,448.0,3,4.840967741935484,3.9501030321749813,0.8908647097605025,00-0035414,Jalen,Guyton,15,J.Guyton
2021,REG,0,Tyler Lockett,WR,SEA,6.986736842105263,3.2250078353518954,14.878037383177567,35.576527693352865,73,107,68.22429906542055,1175.0,8,4.151780821917808,3.9310103380404793,0.22077048387732878,00-0032211,Tyler,Lockett,16,T.Lockett
2021,REG,0,Rashod Bateman,WR,BAL,6.907272727272726,2.662842684306441,9.174264705882353,11.876884766517408,46,68,67.64705882352942,515.0,1,3.8791304347826085,3.1370070981118117,0.7421233366707969,00-0036550,Rashod,Bateman,12,R.Bateman
2021,REG,0,Cameron Brate,TE,TB,6.846666666666666,2.5636769989365455,7.659122807017544,7.637055735445129,30,57,52.63157894736842,245.0,4,2.9133333333333327,3.6475665579707632,-0.7342332246374306,00-0031273,Cameron,Brate,84,C.Brate
2021,REG,0,Mecole Hardman,WR,KC,6.82927536231884,4.122586127723884,7.163132530120483,12.764038961512952,59,83,71.08433734939759,693.0,2,8.750677966101694,6.538327236941041,2.2123507291606535,00-0035140,Mecole,Hardman,17,M.Hardman
2021,REG,0,Kalif Raymond,WR,DET,6.809130434782608,3.703546754644781,10.012957746478873,19.07946646627842,48,71,67.6056338028169,576.0,4,6.010625,5.449962812429114,0.5606621875708857,00-0032464,Kalif,Raymond,11,K.Raymond
2021,REG,0,Amari Cooper,WR,DAL,6.786153846153845,2.607778832721773,11.202596153846155,22.68716762375448,68,104,65.38461538461539,865.0,8,3.713088235294118,3.4184878687269125,0.29460036656720545,00-0031544,Amari,Cooper,19,A.Cooper
2021,REG,0,Cole Beasley,WR,BUF,6.769278350515464,4.00100735319073,5.363482142857144,11.229378721176941,82,112,73.21428571428571,693.0,1,3.9499999999999997,4.4226351130323325,-0.47263511303233274,00-0029000,Cole,Beasley,11,C.Beasley
2021,REG,0,Darius Slayton,WR,NYG,6.762241379310345,2.9677173400443895,13.423448275862066,18.703425213685478,26,58,44.827586206896555,339.0,2,2.6230769230769218,3.034228005007341,-0.41115108193041916,00-0035535,Darius,Slayton,86,D.Slayton
2021,REG,0,Corey Davis,WR,NYJ,6.759473684210525,2.6700590654322283,13.097118644067796,18.06528686617899,34,59,57.6271186440678,492.0,4,3.6023529411764694,2.6478314037131483,0.9545215374633211,00-0033871,Corey,Davis,84,C.Davis
2021,REG,0,Gerald Everett,TE,SEA,6.740000000000001,4.134476052880254,5.455079365079367,7.680257088711698,48,63,76.19047619047619,478.0,4,5.307291666666666,4.495883592704384,0.8114080739622818,00-0033895,Gerald,Everett,81,G.Everett
2021,REG,0,Adam Humphries,WR,WAS,6.722264150943396,3.2064886385923006,7.122258064516129,10.599310629554598,41,62,66.12903225806451,383.0,0,3.889024390243902,4.3112525547659395,-0.4222281645220374,00-0032009,Adam,Humphries,13,A.Humphries
2021,REG,0,Deebo Samuel,WR,,6.697747747747746,3.320780213898697,8.65190082644628,26.61290937608834,77,121,63.63636363636363,1397.0,6,10.3712987012987,5.173695638553282,5.197603062745419,00-0035719,Tyshun,Samuel,19,D.Samuel
2021,REG,0,Jalen Reagor,WR,PHI,6.696315789473685,2.8799380316634937,10.051929824561402,14.13180741910024,33,57,57.89473684210527,299.0,2,4.440303030303031,4.800664831138769,-0.36036180083573743,00-0036387,Jalen,Reagor,18,J.Reagor
2021,REG,0,Laviska Shenault,WR,JAX,6.692584269662921,3.6496709514602172,5.762399999999999,12.246719628670894,63,100,63.0,619.0,0,6.566507936507937,4.834031740866362,1.732476195641575,00-0036268,Laviska,Shenault,10,L.Shenault
2021,REG,0,Amon-Ra St. Brown,WR,DET,6.662577319587627,3.4853048317583735,7.2039495798319315,23.007165669198358,90,119,75.63025210084034,912.0,5,4.825444444444443,4.113220312176523,0.7122241322679201,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2021,REG,0,Braxton Berrios,WR,NYJ,6.6355172413793095,4.0922357067118424,4.74123076923077,7.204793532565115,46,65,70.76923076923077,409.0,2,5.578478260869565,5.10654811857684,0.4719301422927247,00-0034419,Braxton,Berrios,10,B.Berrios
2021,REG,0,Tre'Quan Smith,WR,NO,6.61,2.356899085133115,9.934800000000001,13.148435390715576,32,50,64.0,377.0,3,3.6821875000000004,2.7936857200944027,0.8885017799055976,00-0034765,Tre'Quan,Smith,10,T.Smith
2021,REG,0,Hunter Renfrow,WR,LV,6.583805309734515,3.393140888393014,6.5453125,17.221320068243948,103,128,80.46875,1038.0,9,4.64135922330097,4.614241637024221,0.027117586276749428,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,0,Cooper Kupp,WR,,6.565126582278481,3.6306120900679146,8.382879581151833,31.314148699815362,145,191,75.91623036649214,1947.0,16,6.156896551724138,4.849522867847579,1.307373683876559,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,0,Jaylen Waddle,WR,MIA,6.519593495934959,3.3368771186152197,6.790785714285715,21.99134419434158,104,140,74.28571428571429,1015.0,6,4.5749038461538465,4.2261415203388175,0.348762325815029,00-0036613,Jaylen,Waddle,17,J.Waddle
2021,REG,0,Ricky Seals-Jones,TE,WAS,6.510606060606061,3.5148706295025933,6.359795918367345,7.480101389302273,30,49,61.224489795918366,271.0,2,4.895333333333335,4.682410524394524,0.21292280893881088,00-0033611,Roderick,Seals-Jones,83,R.Seals-Jones
2021,REG,0,Mike Gesicki,TE,MIA,6.506262626262625,2.7814075355909087,8.700714285714286,22.541179845065244,73,112,65.17857142857143,780.0,2,3.455068493150685,3.854940774159224,-0.3998722810085389,00-0034829,Michael,Gesicki,88,M.Gesicki
2021,REG,0,Olamide Zaccheaus,WR,ATL,6.504000000000001,2.454409475956601,9.651132075471699,12.646957742926865,31,53,58.490566037735846,406.0,3,3.087741935483871,2.6384069762309115,0.44933495925295963,00-0035208,Olamide,Zaccheaus,17,O.Zaccheaus
2021,REG,0,Kendrick Bourne,WR,NE,6.433970588235293,3.298332501040528,8.481571428571426,14.00345304193181,55,70,78.57142857142857,800.0,5,7.117636363636364,4.389565524616543,2.7280708390198205,00-0033307,Kendrick,Bourne,84,K.Bourne
2021,REG,0,Jerry Jeudy,WR,DEN,6.382093023255814,3.5815596715801434,10.39375,13.273539123930458,38,56,67.85714285714286,467.0,0,5.0894736842105255,4.0478168767373806,1.041656807473145,00-0036407,Jerry,Jeudy,10,J.Jeudy
2021,REG,0,Jamison Crowder,WR,NYJ,6.373174603174602,3.445735907780116,5.9877464788732375,9.938911916735044,51,71,71.83098591549296,447.0,2,3.4298039215686273,3.3085162384349305,0.12128768313369687,00-0031941,Jamison,Crowder,82,J.Crowder
2021,REG,0,Brandin Cooks,WR,HOU,6.35568,3.257264016889394,10.6305223880597,36.7483244503836,90,134,67.16417910447761,1028.0,6,3.8865555555555558,3.6059085397828907,0.28064701577266504,00-0031236,Brandin,Cooks,13,B.Cooks
2021,REG,0,Mark Andrews,TE,,6.350960000000001,3.0550902755485985,10.454313725490195,30.45154436626153,107,153,69.93464052287581,1361.0,9,4.493364485981308,3.8542639342960343,0.6391005516852739,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,0,Chris Godwin,WR,TB,6.347079646017698,3.290494590203812,7.308661417322834,16.23729329463813,98,127,77.16535433070865,1103.0,5,6.263877551020408,5.361638865662791,0.9022386853576165,00-0033921,Rod,Godwin,14,C.Godwin
2021,REG,0,Tyler Boyd,WR,CIN,6.34407894736842,3.169977055618785,8.028936170212768,17.28198869269926,67,94,71.27659574468085,828.0,5,5.873432835820894,5.157607702295264,0.7158251335256294,00-0033009,Tyler,Boyd,83,T.Boyd
