season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2020,REG,0,J.D. McKissic,RB,WAS,3.9097534246575347,1.1764705882352942,2.6339605263157906,85,365,4.294117647058823,1,00-0032602,J.D.,McKissic,41,J.McKissic,416.60927896146836,-51.60927896146836,-0.6071679877819808,0.32941176470588235
2020,REG,0,James Conner,RB,PIT,4.049570041608876,19.526627218934912,2.933835526315789,169,721,4.266272189349112,6,00-0033553,James,Conner,30,J.Conner,713.6248955326164,-9.624895532616392,-0.059048438850407316,0.34355828220858897
2020,REG,0,Todd Gurley,RB,ATL,4.637094395280235,21.53846153846154,2.8398011363636346,195,678,3.476923076923077,9,00-0032241,Todd Gurley II,Gurley,21,T.Gurley,770.1833760977956,-103.18337609779564,-0.5402270999884589,0.33507853403141363
2020,REG,0,Joe Mixon,RB,CIN,4.458808411214954,8.403361344537815,2.7156538461538444,119,428,3.596638655462185,3,00-0033897,Joe,Mixon,28,J.Mixon,455.87140502320267,-28.87140502320267,-0.2467641454974587,0.37606837606837606
2020,REG,0,Joshua Kelley,RB,LAC,4.622062146892655,20.72072072072072,2.662864583333333,111,354,3.189189189189189,2,00-0036370,Joshua,Kelley,27,J.Kelley,412.7670206485741,-79.76702064857409,-0.7596859109388009,0.26666666666666666
2020,REG,0,Latavius Murray,RB,NO,3.329085365853658,36.3013698630137,2.5766258992805757,146,656,4.493150684931507,4,00-0030513,Latavius,Murray,28,L.Murray,630.2910547421617,13.708945257838309,0.09520100873498825,0.375
2020,REG,0,Josh Jacobs,RB,LV,3.9938967136150216,25.64102564102564,2.7070920000000003,273,1065,3.901098901098901,12,00-0035700,Joshua,Jacobs,28,J.Jacobs,1070.2354558176205,-8.235455817620505,-0.030389135858378245,0.39114391143911437
2020,REG,0,Kenyan Drake,RB,ARI,3.9656544502617814,15.062761506276152,2.7464629629629633,239,955,3.99581589958159,10,00-0033118,Kenyan,Drake,41,K.Drake,1006.0086082664617,-64.00860826646169,-0.27122291638331225,0.3135593220338983
2021,REG,0,Mike Davis,RB,ATL,4.535367793240556,26.811594202898554,2.8415118110236213,138,503,3.6449275362318843,3,00-0032063,Michael,Davis,28,M.Davis,584.565973273072,-84.56597327307202,-0.6172698779056351,0.2846715328467153
2021,REG,0,Aaron Jones,RB,GB,3.797959949937421,14.035087719298245,2.702788461538461,171,799,4.6725146198830405,4,00-0033293,Aaron,Jones,33,A.Jones,748.2985913524427,48.70140864755729,0.2864788743973958,0.38235294117647056
2021,REG,0,Najee Harris,RB,,3.9688999999999988,14.65798045602606,2.767067615658364,307,1200,3.9087947882736156,7,00-0036893,Najee,Harris,22,N.Harris,1261.7318838210792,-80.73188382107924,-0.2682122386082367,0.33554817275747506
2021,REG,0,Javonte Williams,RB,DEN,4.212170542635658,20.689655172413794,2.9866318681318687,203,903,4.448275862068965,4,00-0036997,Javonte,Williams,33,J.Williams,885.6660981804929,11.333901819507105,0.05638757124132888,0.36318407960199006
2021,REG,0,Alex Collins,RB,SEA,3.927956204379563,10.185185185185185,2.715726315789473,108,411,3.8055555555555554,2,00-0032426,Alex,Collins,41,A.Collins,489.1431178878954,-90.14311788789541,-0.8504067725273152,0.27358490566037735
2021,REG,0,Austin Ekeler,RB,LAC,3.629484083424808,22.815533980582526,2.678721052631578,206,911,4.422330097087379,12,00-0033699,Austin,Ekeler,30,A.Ekeler,917.3531843812432,-11.353184381243182,-0.0553813872255765,0.3804878048780488
2021,REG,0,Myles Gaskin,RB,MIA,3.9664869281045756,16.184971098265898,2.76124203821656,173,612,3.53757225433526,3,00-0035311,Myles,Gaskin,37,M.Gaskin,722.2351088012332,-115.2351088012332,-0.6738895251534105,0.30994152046783624
2021,REG,0,Tony Pollard,RB,DAL,3.3145757997218364,16.153846153846153,2.9224639999999993,130,719,5.530769230769231,2,00-0035261,Tony,Pollard,20,T.Pollard,604.3412508441335,102.65874915586653,0.8147519774275122,0.4126984126984127
2021,REG,0,Elijah Mitchell,RB,SF,3.7426168224299077,39.61352657004831,2.9067593582887703,207,963,4.6521739130434785,5,00-0036567,Elijah,Mitchell,25,E.Mitchell,891.7099275784898,57.29007242151022,0.2794637679098059,0.3902439024390244
2021,REG,0,Devontae Booker,RB,NYG,3.422715008431703,16.551724137931036,2.619046153846155,145,593,4.089655172413793,2,00-0032972,Devontae,Booker,28,D.Booker,592.7569208919899,-34.75692089198992,-0.24305539085307637,0.3916083916083916
2021,REG,0,Ezekiel Elliott,RB,DAL,3.7130638722554905,15.611814345991561,2.780769230769231,237,1002,4.227848101265823,10,00-0033045,Ezekiel,Elliott,21,E.Elliott,1034.8016143117786,-44.80161431177862,-0.19145989022127616,0.3803418803418803
2021,REG,0,Mark Ingram,RB,NO,4.407039711191334,38.75,2.8126026490066227,160,554,3.4625,2,00-0027966,Mark,Ingram,14,M.Ingram,601.3238614478768,-55.323861447876766,-0.35238128310749534,0.3248407643312102
2021,REG,0,Cordarrelle Patterson,RB,ATL,4.362524271844662,37.254901960784316,2.8469790209790204,153,618,4.03921568627451,6,00-0030578,Cordarrelle,Patterson,84,C.Patterson,617.0817318875623,-9.081731887562341,-0.06014391978518107,0.3576158940397351
2021,REG,0,Dalvin Cook,RB,,3.972441760138051,26.506024096385545,2.792434579439253,249,1159,4.6546184738955825,6,00-0033893,Dalvin,Cook,33,D.Cook,1100.3596518350662,37.64034816493381,0.15553862878071822,0.38016528925619836
2021,REG,0,Rashaad Penny,RB,SEA,2.865233644859813,18.487394957983195,2.7071009174311937,119,749,6.294117647058823,6,00-0034750,Rashaad,Penny,20,R.Penny,528.6797580014457,217.32024199855425,1.857437965799609,0.39316239316239315
2021,REG,0,Zack Moss,RB,BUF,4.0435072463768105,20.833333333333336,2.84135632183908,96,345,3.59375,4,00-0036251,Zaccheus,Moss,20,Z.Moss,419.8962504200797,-74.8962504200797,-0.7801692752091635,0.3541666666666667
2021,REG,0,Melvin Gordon,RB,DEN,3.8191938997821357,31.03448275862069,2.747429347826088,203,918,4.522167487684729,8,00-0032144,Melvin,Gordon,25,M.Gordon,809.3613029521974,73.63869704780257,0.3738004926284394,0.38071065989847713
2021,REG,0,Josh Jacobs,RB,LV,4.022660550458717,17.51152073732719,2.693238805970149,217,872,4.018433179723503,9,00-0035700,Joshua,Jacobs,28,J.Jacobs,864.2037860836411,-13.203786083641148,-0.0634797407867363,0.4182692307692308
2021,REG,0,A.J. Dillon,RB,GB,3.523997509339976,21.390374331550802,2.5504245810055868,187,803,4.294117647058823,5,00-0036265,Algiers,Dillon,28,A.Dillon,753.7779168342487,47.222083165751314,0.25388216755780274,0.45161290322580644
2021,REG,0,Damien Harris,RB,NE,3.584876210979548,31.683168316831683,2.646,202,929,4.599009900990099,15,00-0035657,Damien,Harris,37,D.Harris,783.1205191245597,110.87948087544032,0.5657116371195935,0.42346938775510207
2021,REG,0,Alvin Kamara,RB,,4.516380846325167,31.25,2.7733726415094333,240,898,3.7416666666666667,4,00-0033906,Alvin,Kamara,41,A.Kamara,1025.0071914537946,-140.00719145379458,-0.5882655103100612,0.31512605042016806
2021,REG,0,Ronald Jones,RB,TB,3.811448598130841,22.772277227722775,2.5268111111111113,101,428,4.237623762376238,4,00-0034816,Ronald,Jones,27,R.Jones,442.7475178925074,-17.747517892507403,-0.17747517892507403,0.4
2021,REG,0,Devin Singletary,RB,BUF,3.7147586206896555,13.829787234042554,2.878454545454545,188,870,4.627659574468085,7,00-0035250,Devin,Singletary,26,D.Singletary,843.3572837706853,16.642716229314715,0.08996062826656602,0.3675675675675676
2021,REG,0,Rhamondre Stevenson,RB,NE,3.58516501650165,41.35338345864661,2.6878547008547,133,606,4.556390977443609,5,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,534.4195149950348,67.58048500496523,0.5119733712497365,0.4393939393939394
2021,REG,0,Saquon Barkley,RB,NYG,4.039055649241148,21.604938271604937,2.889265734265734,162,593,3.6604938271604937,2,00-0034844,Saquon,Barkley,26,S.Barkley,634.5529647699888,-44.55296476998876,-0.2767264892545886,0.32298136645962733
2021,REG,0,Jamaal Williams,RB,DET,3.7477703826955087,21.568627450980394,2.734284722222222,153,601,3.9281045751633985,3,00-0033948,Jamaal,Williams,30,J.Williams,653.629318737678,-49.62931873767798,-0.32650867590577615,0.3684210526315789
2021,REG,0,Joe Mixon,RB,,4.22438174273859,18.835616438356166,2.886313432835823,292,1205,4.126712328767123,13,00-0033897,Joe,Mixon,28,J.Mixon,1200.3648976649959,-21.36489766499585,-0.0744421521428427,0.3588850174216028
2021,REG,0,Nick Chubb,RB,,3.5871247021445583,26.31578947368421,3.170250000000001,228,1259,5.521929824561403,8,00-0034791,Nicholas,Chubb,24,N.Chubb,973.4912200992511,254.5087799007489,1.1261450438086233,0.42035398230088494
2021,REG,0,Leonard Fournette,RB,TB,3.664938423645318,13.333333333333334,2.6474642857142863,180,812,4.511111111111111,8,00-0033856,Leonard,Fournette,7,L.Fournette,759.5973641348187,48.40263586518131,0.2719249205909062,0.42134831460674155
2021,REG,0,David Montgomery,RB,CHI,3.9526501766784445,21.333333333333336,2.703200000000001,225,849,3.7733333333333334,7,00-0035685,David,Montgomery,32,D.Montgomery,923.8636678894566,-79.86366788945656,-0.3581330398630339,0.3452914798206278
2021,REG,0,Jonathan Taylor,RB,,3.173158475980122,26.80722891566265,2.7817533333333335,332,1811,5.454819277108434,18,00-0036223,Jonathan,Taylor,28,J.Taylor,1408.9012606373467,390.0987393626533,1.1929625056961874,0.41896024464831805
2021,REG,0,James Robinson,RB,JAX,3.5553324641460233,18.29268292682927,2.852236842105263,164,767,4.676829268292683,8,00-0035831,James,Robinson,25,J.Robinson,762.287362022999,-16.28736202299899,-0.10053927174690735,0.35185185185185186
2021,REG,0,Michael Carter,RB,NYJ,4.0220813771518005,19.047619047619047,2.8722954545454558,147,639,4.346938775510204,4,00-0036924,Michael,Carter,32,M.Carter,568.974568079023,70.02543192097698,0.47636348245562576,0.4489795918367347
2021,REG,0,Chase Edmonds,RB,ARI,3.3763006756756777,12.931034482758621,2.8521250000000005,116,592,5.103448275862069,2,00-0034681,Chase,Edmonds,2,C.Edmonds,580.3441794496786,7.655820550321437,0.06657235261149075,0.3391304347826087
2021,REG,0,Khalil Herbert,RB,CHI,3.9333025404157045,20.388349514563107,2.909958762886599,103,433,4.203883495145631,2,00-0036906,Khalil,Herbert,24,K.Herbert,445.0826416131825,-14.082641613182489,-0.13806511385473028,0.38235294117647056
2021,REG,0,Devonta Freeman,RB,BAL,3.843038194444443,28.57142857142857,2.8761794871794883,133,576,4.330827067669173,5,00-0031285,Devonta,Freeman,33,D.Freeman,626.6510337087954,-64.65103370879535,-0.49351934128851416,0.366412213740458
2021,REG,0,Sony Michel,RB,LAR,3.910059171597633,24.519230769230766,2.8078769230769227,208,845,4.0625,4,00-0034845,Sony,Michel,25,S.Michel,894.3692011893182,-54.36920118931823,-0.2626531458421171,0.3333333333333333
2021,REG,0,D'Ernest Johnson,RB,CLE,3.597284644194757,25.0,3.1945161290322597,100,534,5.34,3,00-0035628,D'Ernest,Johnson,30,D.Johnson,390.53881959828084,140.46118040171916,1.4187998020375674,0.5858585858585859
2021,REG,0,Chuba Hubbard,RB,CAR,4.4744607843137265,29.651162790697676,2.7478322147651006,172,612,3.558139534883721,5,00-0036555,Chuba,Hubbard,30,C.Hubbard,697.7279205591988,-100.72792055919876,-0.5995709557095165,0.35119047619047616
2021,REG,0,Darrel Williams,RB,KC,3.8693548387096772,13.194444444444445,2.7010606060606044,144,558,3.875,6,00-0034301,Darrel,Williams,31,D.Williams,627.6088334097641,-81.60883340976409,-0.5871139094227632,0.3669064748201439
2021,REG,0,Clyde Edwards-Helaire,RB,KC,3.7728433268858805,8.403361344537815,2.829324324324324,119,517,4.34453781512605,4,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire,551.725085651319,-39.72508565131898,-0.33665326823151676,0.3983050847457627
2021,REG,0,Rex Burkhead,RB,HOU,4.0285714285714285,29.508196721311474,2.7468962264150942,122,427,3.5,3,00-0030288,Michael,Burkhead,28,R.Burkhead,443.478139885488,-26.47813988548802,-0.22065116571240015,0.3333333333333333
2021,REG,0,Alexander Mattison,RB,MIN,4.517881873727089,30.597014925373134,2.7618135593220323,134,491,3.6641791044776117,3,00-0034972,Alexander,Mattison,25,A.Mattison,565.7255534439619,-73.72555344396187,-0.5543274695034727,0.3233082706766917
2021,REG,0,D'Andre Swift,RB,DET,4.112901134521881,27.81456953642384,2.9900148148148147,151,617,4.086092715231788,5,00-0036275,D'Andre,Swift,32,D.Swift,675.9007554133076,-58.90075541330759,-0.39007122790269927,0.31125827814569534
2021,REG,0,Antonio Gibson,RB,WAS,4.005515911282547,18.6046511627907,2.7133459915611815,258,1037,4.01937984496124,7,00-0036328,Antonio,Gibson,24,A.Gibson,1035.513675599796,1.486324400204012,0.005760947287612449,0.3875968992248062
2021,REG,0,Derrick Henry,RB,TEN,3.8752721451440766,36.5296803652968,2.7632474747474745,219,937,4.2785388127853885,10,00-0032764,Derrick,Henry,22,D.Henry,903.228041071985,24.77195892801501,0.11415649275582954,0.3640552995391705
2021,REG,0,Latavius Murray,RB,BAL,3.5747105788423172,31.092436974789916,2.662072727272727,119,501,4.2100840336134455,6,00-0030513,Latavius,Murray,28,L.Murray,487.87298816744106,8.127011832558935,0.07006044683240462,0.33620689655172414
2021,REG,0,Christian McCaffrey,RB,CAR,3.920588235294118,37.37373737373738,2.7522747252747255,99,442,4.4646464646464645,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey,421.76315989341316,-5.76315989341316,-0.06066484098329642,0.4105263157894737
2021,REG,0,Darrell Henderson,RB,LAR,3.713938953488372,12.751677852348994,2.848454545454546,149,688,4.617449664429531,5,00-0035664,Darrell,Henderson,27,D.Henderson,715.5368475634895,-46.53684756348946,-0.3209437762999273,0.33793103448275863
2021,REG,0,Miles Sanders,RB,PHI,3.3504376657824957,10.218978102189782,2.7572936507936507,137,754,5.5036496350364965,0,00-0035243,Miles,Sanders,26,M.Sanders,713.6732103975659,37.32678960243413,0.27446168825319217,0.38235294117647056
2021,REG,0,James Conner,RB,,4.059215425531915,16.831683168316832,2.7162659574468093,202,752,3.722772277227723,15,00-0033553,James,Conner,6,J.Conner,813.5573772623287,-65.55737726232871,-0.3261561057827299,0.3681592039800995
2021,REG,0,D'Onta Foreman,RB,TEN,3.8586219081272075,46.616541353383454,2.718685950413224,133,566,4.2556390977443606,3,00-0033925,D'Onta,Foreman,7,D.Foreman,555.1779953869841,10.822004613015906,0.0813684557369617,0.3308270676691729
2022,REG,0,Austin Ekeler,RB,LAC,3.7029398907103817,17.15686274509804,2.755630434782609,204,915,4.485294117647059,13,00-0033699,Austin,Ekeler,30,A.Ekeler,810.0962906849653,88.90370931503469,0.4512878645433233,0.3756345177664975
2022,REG,0,Cordarrelle Patterson,RB,ATL,4.010129496402881,36.80555555555556,2.8816718749999994,144,695,4.826388888888889,8,00-0030578,Cordarrelle,Patterson,84,C.Patterson,572.1291298675209,86.87087013247913,0.6249702887228714,0.45323741007194246
2022,REG,0,Nick Chubb,RB,CLE,3.797232786885247,28.807947019867548,3.0969854014598557,302,1525,5.049668874172186,12,00-0034791,Nicholas,Chubb,24,N.Chubb,1238.7465229171532,284.25347708284676,0.9443637112386936,0.4186046511627907
2022,REG,0,Dalvin Cook,RB,MIN,4.008184143222509,18.939393939393938,2.911220779220779,264,1173,4.443181818181818,8,00-0033893,Dalvin,Cook,4,D.Cook,1138.764501037635,-20.764501037635,-0.08048256216137598,0.32170542635658916
2022,REG,0,Dameon Pierce,RB,HOU,3.810947816826411,20.454545454545457,2.8791709844559596,220,939,4.2681818181818185,4,00-0037258,Dameon,Pierce,31,D.Pierce,894.3164766984537,44.6835233015463,0.20310692409793774,0.37272727272727274
2022,REG,0,Kareem Hunt,RB,CLE,4.279038461538462,21.951219512195124,2.947227272727273,123,468,3.8048780487804876,3,00-0033923,Kareem,Hunt,27,K.Hunt,470.82605611295054,-9.826056112950539,-0.0805414435487749,0.4098360655737705
2022,REG,0,Najee Harris,RB,PIT,4.200096711798842,25.36764705882353,2.7187359999999994,272,1034,3.801470588235294,7,00-0036893,Najee,Harris,22,N.Harris,1149.381785735607,-116.38178573560708,-0.42945308389522907,0.3800738007380074
2022,REG,0,Latavius Murray,RB,DEN,3.3840921052631585,21.052631578947366,2.6692049689440993,171,760,4.444444444444445,6,00-0030513,Latavius,Murray,28,L.Murray,764.016101457854,-11.016101457854006,-0.06557203248722623,0.35119047619047616
2022,REG,0,Leonard Fournette,RB,TB,4.125194610778442,22.22222222222222,2.770423529411766,189,668,3.5343915343915344,3,00-0033856,Leonard,Fournette,7,L.Fournette,799.1561803670755,-135.15618036707554,-0.7227603228185857,0.35294117647058826
2022,REG,0,Damien Harris,RB,NE,3.5656926406926397,18.867924528301888,2.6425151515151506,106,462,4.3584905660377355,3,00-0035657,Damien,Harris,37,D.Harris,428.5657916360099,33.43420836399008,0.31541706003764225,0.4716981132075472
2022,REG,0,Miles Sanders,RB,PHI,3.466028368794325,18.146718146718147,2.791468354430379,259,1269,4.899613899613899,11,00-0035243,Miles,Sanders,26,M.Sanders,1148.1087286685377,93.89127133146235,0.3653356861146395,0.4280155642023346
2022,REG,0,Jeffery Wilson,RB,MIA,3.527988372093024,20.454545454545457,2.7328625,176,860,4.886363636363637,5,00-0034115,Jeffery,Wilson,23,J.Wilson,789.7740065068883,69.22599349311167,0.3955771056749238,0.3485714285714286
2022,REG,0,J.K. Dobbins,RB,BAL,3.217711538461539,35.869565217391305,2.9500119047619044,92,520,5.6521739130434785,2,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,412.49558660545586,94.50441339454414,1.0500490377171572,0.43333333333333335
2022,REG,0,Chuba Hubbard,RB,CAR,3.1801931330472097,13.684210526315791,2.534696629213483,95,466,4.905263157894737,2,00-0036555,Chuba,Hubbard,30,C.Hubbard,431.16411679292804,34.83588320707196,0.3666935074428627,0.37894736842105264
2022,REG,0,Aaron Jones,RB,GB,3.8848260481712784,10.7981220657277,2.8256368421052644,213,1121,5.262910798122066,2,00-0033293,Aaron,Jones,33,A.Jones,975.0973785880853,87.90262141191465,0.4287932751800715,0.424390243902439
2022,REG,0,Tyler Allgeier,RB,ATL,3.801478260869566,40.0,2.8730612244897964,210,1035,4.928571428571429,3,00-0037263,Tyler,Allgeier,25,T.Allgeier,852.6344481354573,134.36555186454268,0.6522599605074887,0.44660194174757284
2022,REG,0,Rachaad White,RB,TB,3.9231185031185043,18.6046511627907,2.770344537815127,129,481,3.7286821705426356,1,00-0037256,Rachaad,White,29,R.White,510.78409734808776,-29.784097348087755,-0.23088447556657174,0.34108527131782945
2022,REG,0,Brian Robinson,RB,WAS,4.112584692597238,33.170731707317074,2.8580466321243514,205,797,3.8878048780487804,2,00-0037746,Brian,Robinson,8,B.Robinson,784.3581172322527,12.641882767747347,0.061667720818279745,0.4146341463414634
2022,REG,0,Derrick Henry,RB,TEN,3.8450260078023404,38.108882521489974,2.6969841269841277,349,1538,4.406876790830945,13,00-0032764,Derrick,Henry,22,D.Henry,1394.7910453973907,87.20895460260931,0.2564969253017921,0.40294117647058825
2022,REG,0,D'Andre Swift,RB,DET,3.6581549815498158,6.0606060606060606,2.8809425287356314,99,542,5.474747474747475,5,00-0036275,D'Andre,Swift,32,D.Swift,496.165629552697,36.834370447303,0.3836913588260729,0.375
2022,REG,0,Isiah Pacheco,RB,KC,3.457746987951806,18.235294117647058,2.750648484848485,170,830,4.882352941176471,5,00-0037197,Isiah,Pacheco,10,I.Pacheco,750.0305964980915,74.96940350190846,0.4489185838437632,0.41317365269461076
2022,REG,0,Melvin Gordon,RB,KC,4.523018867924531,15.555555555555555,2.7565802469135807,90,318,3.533333333333333,2,00-0032144,Melvin,Gordon,25,M.Gordon,372.28688038099307,-67.28688038099307,-0.7646236406931031,0.3522727272727273
2022,REG,0,Ezekiel Elliott,RB,DAL,3.931815068493151,21.21212121212121,2.724767441860466,231,876,3.792207792207792,12,00-0033045,Ezekiel,Elliott,21,E.Elliott,947.8606976977151,-76.86069769771507,-0.3371083232355924,0.38596491228070173
2022,REG,0,Rhamondre Stevenson,RB,NE,3.282730769230769,16.19047619047619,2.728244791666666,210,1040,4.9523809523809526,5,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,907.1454976177623,117.85450238223768,0.5777181489325377,0.37254901960784315
2022,REG,0,Khalil Herbert,RB,CHI,3.2851025991792064,24.031007751937985,2.844652892561983,129,731,5.666666666666667,4,00-0036906,Khalil,Herbert,24,K.Herbert,561.3286197549332,164.67138024506676,1.286495158164584,0.46875
2022,REG,0,Kenneth Walker,RB,SEA,4.198238095238097,21.49122807017544,3.0196820512820515,228,1050,4.605263157894737,9,00-0038134,Kenneth,Walker,9,K.Walker,945.7012259350736,103.29877406492642,0.46115524136127867,0.3482142857142857
2022,REG,0,Michael Carter,RB,NYJ,4.734800995024877,14.912280701754385,2.822771428571428,114,402,3.526315789473684,3,00-0036924,Michael,Carter,32,M.Carter,456.3572150394597,-64.35721503945967,-0.5850655912678152,0.3
2022,REG,0,Travis Etienne,RB,JAX,3.4868444444444444,25.0,2.7595968586387447,220,1125,5.113636363636363,5,00-0036973,Travis,Etienne,1,T.Etienne,877.3935689633753,233.6064310366247,1.0715891331955263,0.4724770642201835
2022,REG,0,Zack Moss,RB,IND,3.321776315789472,13.978494623655912,2.7660561797752807,93,456,4.903225806451613,1,00-0036251,Zaccheus,Moss,21,Z.Moss,430.3039713257021,25.696028674297906,0.27630138359460116,0.40860215053763443
2022,REG,0,James Conner,RB,ARI,3.777365728900256,14.754098360655737,2.775385964912281,183,782,4.273224043715847,7,00-0033553,James,Conner,6,J.Conner,768.2862678730512,2.7137321269487984,0.014992995176512699,0.4143646408839779
2022,REG,0,Raheem Mostert,RB,MIA,3.6900785634118964,12.154696132596685,2.7994879518072286,181,891,4.922651933701657,3,00-0031687,Dominique,Mostert,31,R.Mostert,904.6254259571986,-17.62542595719856,-0.09791903309554754,0.34444444444444444
2022,REG,0,David Montgomery,RB,CHI,4.102047440699126,23.88059701492537,2.781718085106382,201,801,3.985074626865672,5,00-0035685,David,Montgomery,32,D.Montgomery,846.5460442933781,-52.546044293378145,-0.26405047383607105,0.3768844221105528
2022,REG,0,Alvin Kamara,RB,NO,3.8356856187290957,22.421524663677133,2.752444444444445,223,897,4.022421524663677,2,00-0033906,Alvin,Kamara,41,A.Kamara,934.9633475260395,-37.963347526039456,-0.17023922657416796,0.3901345291479821
2022,REG,0,Antonio Gibson,RB,WAS,4.376117216117217,20.13422818791946,2.758892857142856,149,546,3.664429530201342,3,00-0036328,Antonio,Gibson,24,A.Gibson,570.37048126784,-28.370481267839978,-0.19299647120979577,0.3945578231292517
2022,REG,0,Jonathan Taylor,RB,IND,3.291312427409987,14.0625,2.7730282485875715,192,861,4.484375,4,00-0036223,Jonathan,Taylor,28,J.Taylor,731.9328761568873,126.06712384311265,0.6635111781216455,0.4263157894736842
2022,REG,0,Joe Mixon,RB,CIN,4.020835380835382,23.809523809523807,2.663625641025641,210,814,3.876190476190476,7,00-0033897,Joe,Mixon,28,J.Mixon,759.3121325566664,42.68786744333363,0.20722265749191082,0.4174757281553398
2022,REG,0,D'Onta Foreman,RB,CAR,3.2760940919037185,35.467980295566505,2.648763440860214,203,914,4.502463054187192,5,00-0033925,D'Onta,Foreman,33,D.Foreman,766.0549376185261,121.94506238147392,0.6097253119073696,0.475
2022,REG,0,Christian McCaffrey,RB,SF,3.676444249341529,34.83606557377049,2.790964125560538,244,1139,4.668032786885246,8,00-0033280,Christian,McCaffrey,23,C.McCaffrey,1076.8256153858392,47.17438461416077,0.19655993589233656,0.36666666666666664
2022,REG,0,Kenyan Drake,RB,BAL,4.002821576763485,34.862385321100916,3.0111276595744676,109,482,4.422018348623853,4,00-0033118,Kenyan,Drake,17,K.Drake,464.29627178916417,11.703728210835834,0.1083678538040355,0.2962962962962963
2022,REG,0,Jamaal Williams,RB,DET,3.572045028142588,30.15267175572519,2.6362603305785117,262,1066,4.068702290076335,17,00-0033948,Jamaal,Williams,30,J.Williams,1059.6128685238054,-10.612868523805446,-0.04145651767111502,0.34765625
2022,REG,0,Tony Pollard,RB,DAL,3.4917080436941412,22.279792746113987,2.929436781609196,193,1007,5.217616580310881,9,00-0035261,Tony,Pollard,20,T.Pollard,780.8423977878772,226.1576022121228,1.1718010477312062,0.40932642487046633
2022,REG,0,Samaje Perine,RB,CIN,3.70814720812183,29.47368421052631,2.605460674157303,95,394,4.147368421052631,2,00-0033526,Samaje,Perine,34,S.Perine,412.92233879513776,-20.92233879513776,-0.22257807228869958,0.43617021276595747
2022,REG,0,Cam Akers,RB,LAR,3.9413867684478374,10.106382978723403,2.7574819277108427,188,786,4.180851063829787,7,00-0036414,Cam,Akers,3,C.Akers,794.0500861847684,-14.050086184768361,-0.07513415072068642,0.3582887700534759
2022,REG,0,A.J. Dillon,RB,GB,3.642714285714285,16.129032258064516,2.6017288135593213,186,770,4.139784946236559,7,00-0036265,Algiers,Dillon,28,A.Dillon,800.8449111486681,-34.844911148668075,-0.1893745171123265,0.40217391304347827
2022,REG,0,James Robinson,RB,NYJ,3.9558823529411757,10.909090909090908,2.822336734693877,110,425,3.8636363636363638,3,00-0035831,James,Robinson,23,J.Robinson,463.5110168940864,-44.511016894086424,-0.412139045315615,0.25
2022,REG,0,Devin Singletary,RB,BUF,3.308461538461538,20.33898305084746,2.7233291139240507,177,819,4.627118644067797,5,00-0035250,Devin,Singletary,26,D.Singletary,760.0191653470986,27.98083465290142,0.16363061200527146,0.38011695906432746
2022,REG,0,Saquon Barkley,RB,NYG,3.6481554878048787,18.983050847457626,2.6966996197718633,295,1312,4.447457627118644,10,00-0034844,Saquon,Barkley,26,S.Barkley,1184.3584071409077,114.64159285909227,0.39531583744514576,0.33793103448275863
2022,REG,0,Josh Jacobs,RB,LV,3.331863278886873,20.588235294117645,2.782512738853503,340,1653,4.8617647058823525,12,00-0035700,Joshua,Jacobs,28,J.Jacobs,1459.5963434740797,158.40365652592027,0.474262444688384,0.39820359281437123
2023,REG,0,James Conner,RB,ARI,3.746038461538462,25.0,2.958704301075268,208,1040,5.0,7,00-0033553,James,Conner,6,J.Conner,821.9856401689924,211.0143598310076,1.0193930426618725,0.42995169082125606
2023,REG,0,David Montgomery,RB,DET,3.455369458128078,21.00456621004566,2.5513284313725495,219,1015,4.634703196347032,13,00-0035685,David,Montgomery,5,D.Montgomery,911.0802912037502,61.91970879624978,0.28799864556395244,0.4418604651162791
2023,REG,0,Jaylen Warren,RB,PIT,3.6289540816326533,12.080536912751679,2.8620751879699244,149,784,5.261744966442953,4,00-0037228,Jaylen,Warren,30,J.Warren,596.2724016193888,161.7275983806112,1.1077232765795288,0.3972602739726027
2023,REG,0,James Cook,RB,BUF,3.471907308377897,10.126582278481013,2.6385209302325574,237,1122,4.734177215189874,2,00-0037248,James,Cook,4,J.Cook,1006.900675358308,105.09932464169196,0.4491424129986836,0.42735042735042733
2023,REG,0,D'Onta Foreman,RB,CHI,3.828047058823529,20.18348623853211,2.6336938775510212,109,425,3.8990825688073394,4,00-0033925,D'Onta,Foreman,21,D.Foreman,418.77862707101326,8.221372928986739,0.07683526101856765,0.42990654205607476
2023,REG,0,Derrick Henry,RB,TEN,3.9126306769494414,35.35714285714286,2.801296442687748,280,1167,4.167857142857143,12,00-0032764,Derrick,Henry,22,D.Henry,1067.3732266281295,83.62677337187051,0.30520720208711866,0.40145985401459855
